id,title,image,category,description,location,presentation,reservation,prix
4099645,SALLE DES RENCONTRES HÔTEL DE VILLE MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9TYWxsZS1kZXMtUmVuY29udHJlcy0wMDEtLVZpbGxlLWRlLU1vbnRwZWxsaWVyLmpwZw==/image.jpg,SALLE DE CONFÉRENCE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/salle-des-rencontres-hotel-de-ville-montpellier-montpellier-fr-4099645/,,
3880440,LAC DES GARRIGUES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Db25jZXJ0YXRpb24tTGFjLWRlcy1HYXJyaWd1ZXMtQ0hSVUlaTW9udHBlbGxpZXIzTS5qcGc=/image.jpg,LACS ET PLANS D'EAU,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/lac-des-garrigues-montpellier-fr-3880440/,,Gratuit
3835190,MONTPELLIER HANDBALL - MHB,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDIwMDkyNi1DSEFSVFJFUy0tUEFUUklDSUFTUE9SVC0tMjE4LS1MRU5ORS5KUEc=/image.jpg,HANDBALL,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/montpellier-handball-mhb-montpellier-fr-3835190/,,
3835029,PLACE DE THESSALIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BbnRpZ29uZS1BdXRvbW5lLU9UM00tMy5qcGc=/image.jpg,BÂTIMENTS CIVILS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/place-de-thessalie-montpellier-fr-3835029/,,Gratuit
3834747,BRICKS 4 KIDZ,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDE5MDgxMy0wOTM4MjgxLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montferrier-sur-Lez,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/bricks-4-kidz-montferrier-sur-lez-fr-3834747/,,
3835495,LA HALLE TROPISME,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDIzMDgwNi1MYXVyZW50LVZpbGFyZW03LS0xLS5qcGc=/image.jpg,CENTRE CULTUREL,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/la-halle-tropisme-montpellier-fr-3835495/,,Gratuit
3834837,PARC DU BELVEDERE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QYXJjLWR1LUJlbHZlZGVyZS0tbWljaGVsYm9ubmV0LmpwZw==/image.jpg,"JARDINS, PARCS ET ARBORETUMS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/parc-du-belvedere-montpellier-fr-3834837/,,Gratuit
3835480,MUSEE FABRE DE MONTPELLIER MÉDITERRANÉE MÉTROPOLE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NdXNlZS1GYWJyZS0wMDItLUNILlJ1aXpNb250cGVsbGllcjNtLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-fabre-de-montpellier-mediterranee-metropole-montpellier-fr-3835480/,,
3896222,PULLMAN LA PLEIADE MONTPELLIER CENTRE - SALLES DE SEMINAIRE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QVUxMTUFOLU9UTS0zLkpQRy5qcGc=/image.jpg,SALLE DE RÉCEPTION,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/pullman-la-pleiade-montpellier-centre-salles-de-seminaire-montpellier-fr-3896222/,,
3835056,MUSEE DE LA PHARMACIE ALBERT CIURANA,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC85MC4tTXVzZWUtcGhhcm1hY2llMS5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-de-la-pharmacie-albert-ciurana-montpellier-fr-3835056/,,
3911693,ACCROBRANCHE OC'AVENTURES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EU0MtMzQ0Ni5qcGc=/image.jpg,LASER GAME,, Saint-Jean-de-Cuculles,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/accrobranche-ocaventures-saint-jean-de-cuculles-fr-3911693/,,10 €
3835191,PLACE JEAN JAURÈS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9wbGFjZWplYW5qYXVyZXMtT1RDM00tTS5yZW1pZ25vbjItY29waWUuanBn/image.jpg,BÂTIMENTS CIVILS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/place-jean-jaures-montpellier-fr-3835191/,,Gratuit
3835368,LES ATELIERS D'ARTHUR - ATELIERS CREATIFS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC92aXN1ZWwtZGVzc2luLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/les-ateliers-darthur-ateliers-creatifs-montpellier-fr-3835368/,,
4630206,SAFARI CAMARGUE PASSION,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xNzA1MDY2MDg2ODgxLS0wMDItLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Aigues-Mortes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/safari-camargue-passion-aigues-mortes-fr-4630206/,,
3835121,ACCENT FRANCAIS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9FY29sZTIwMjJ6enp6LmpwZWc=/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/accent-francais-montpellier-fr-3835121/,,
3835254,ETANG DU MÉJEAN,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EU0MwNTA1NndlYi5qcGc=/image.jpg,ETANGS,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/etang-du-mejean-lattes-fr-3835254/,,Gratuit
4263272,L'ATELIER DU DÉCLIC,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Mb2dvLWNvdWxldXItZm9uZC1jbGFpci1jYXJyZS04MDAtODAwLTIuanBn/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/latelier-du-declic-montpellier-fr-4263272/,,
3834832,LAMADOUÉ FERME ANIMALIERE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yNzg0NDEyNTctNTc1NzY0MzY3NDI1MjIzMS00OTQ0MTk0NTMwMTY3ODg4NTUzLW4tMi5qcGc=/image.jpg,FERME DE DÉCOUVERTE,, Murviel-lès-Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/lamadoue-ferme-animaliere-murviel-les-montpellier-fr-3834832/,,9 €
5015653,ESCAL’OSUD CANYONING,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9FU0NBTE9TVUQtT1RNLTEtMi5qcGc=/image.jpg,CANYONING,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/escalosud-canyoning-montpellier-fr-5015653/,,
3835414,IBIS MONTPELLIER CENTRE - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zYWxsZS1kZS1zbWluYWlyZS1ob3RlbC1pYmlzLW1vbnRwZWxsaWVyLWNlbnRyZS1wb2x5Z29uZTQuanBn/image.jpg,SALLE DE CONFÉRENCE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/ibis-montpellier-centre-location-de-salles-montpellier-fr-3835414/,,
3911731,ABBAYE DE VALMAGNE - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BYmJheWUtZGUtVmFsbWFnbmUtLS1Mb2NhdGlvbi1kZS1zYWxsZS0tLTEuanBn/image.jpg,SALLE DE RÉCEPTION,, Villeveyrac,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/abbaye-de-valmagne-location-de-salles-villeveyrac-fr-3911731/,,
3835053,PARC DU DOMAINE D'O,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9wYXJjNi1MdWNKZW5uZXBpbi5qcGc=/image.jpg,"JARDINS, PARCS ET ARBORETUMS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/parc-du-domaine-do-montpellier-fr-3835053/,,Gratuit
5015657,ESCAL’OSUD ESCALADE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Fc2NhbGFkZS1DYXJvdXgtZTE0MzQzMTkwMzgxNDYuanBn/image.jpg,ESCALADE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/escalosud-escalade-montpellier-fr-5015657/,,
4159190,TRACE AVENTURES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC90cmFjZS1hdmVudHVyZXMtYW5pYW5lLS01LS5KUEc=/image.jpg,CANYONING,, Aniane,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/trace-aventures-aniane-fr-4159190/,,45 €
4103049,LE VIEUX MAS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8zMjQ0MzgyMjYtMTMwMjE0Njc0MzY5MTMwNC04NDE4MTQ0NTkxNjY1Mjk5Mzc0LW4uanBn/image.jpg,AIRE DE JEUX / PARC À JEUX,, Beaucaire,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-vieux-mas-beaucaire-fr-4103049/,,"10,9 €"
3835275,DOMAINE DES MOURES - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC90aHVtYm5haWwtQ2hhcGl0ZWF1LURpbmVyLTEuanBn/image.jpg,SALLE DE RÉCEPTION,, Villeneuve-lès-Maguelone,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/domaine-des-moures-location-de-salles-villeneuve-les-maguelone-fr-3835275/,,
3835191,PLACE JEAN JAURÈS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9wbGFjZWplYW5qYXVyZXMtT1RDM00tTS5yZW1pZ25vbjItY29waWUuanBn/image.jpg,BÂTIMENTS CIVILS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/place-jean-jaures-montpellier-fr-3835191/,,Gratuit
5097524,HIPPOCRATES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QdXJwbGUtYW5kLUdyZWVuLU5hdHVyYWwtV2F0ZXJjb2xvci1QYWdlLUJvcmRlci1MYW5kc2NhcGUtRG9jdW1lbnQtQTQtLTE0MDAteC0xNDAwLXB4LS0tMTQwMC14LTE0MDAtcHgtLS0xNDAwLXgtMTQwMC1weC0tLTE1MDAteC0xNTAwLXB4LS0tMTQwMC14LTE0MDAtcHgtLnBuZw==/image.jpg,CENTRE DE BIEN ÊTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/hippocrates-montpellier-fr-5097524/,,70 €
3911741,MUSÉE 1900,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EU0MtMDQzOS5KUEc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Arpaillargues-et-Aureillac,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-1900-arpaillargues-et-aureillac-fr-3911741/,,
3835546,DOMAINE DE RIEUCOULON,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9GQUNBREUtUFJJTkNJUEFMRS00LmpwZw==/image.jpg,SALLE DE RÉCEPTION,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/domaine-de-rieucoulon-montpellier-fr-3835546/,,
3835433,PIERRESVIVES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QaWVycmVzLXZpdmVzLS0tT2xpdmllci1NYXMtLS1Db25zZWlsLUdlbmVyYWwtMzQtLTItLmpwZw==/image.jpg,AUDITORIUM,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/pierresvives-montpellier-fr-3835433/,,Gratuit
4174709,ESPACE SAINT-RAVY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9nYWxlcmlzLXN0LXJhdnktMi5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/espace-saint-ravy-montpellier-fr-4174709/,,Gratuit
3834973,MUSÉE FOUGAU,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9mb3VnYXUuanBn/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-fougau-montpellier-fr-3834973/,,Gratuit
4937068,TROTTUP,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Ucm90dHVwLUZyb250aWduYW4tLTgtLmpwZw==/image.jpg,TROTTINETTE TOUT TERRAIN ÉLECTRIQUE,, Frontignan,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/trottup-frontignan-fr-4937068/,,31 €
3835195,LE PETIT PARADIS DE VENDARGUES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9MRS1QRVRJVC1QQVJBRElTLU9UTS02LmpwZw==/image.jpg,PARC ANIMALIER,, Vendargues,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-petit-paradis-de-vendargues-vendargues-fr-3835195/,,8 €
4661186,MONTPELLIER HERAULT RUGBY,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9hcGkudG91cmlzbS1zeXN0ZW0uY29tL3N0YXRpYy9hc3NldHMvaW1hZ2VzL3Jlc2l6ZXIvbm9faW1nLmpwZw==/image.jpg,STADE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/montpellier-herault-rugby-montpellier-fr-4661186/,,
3834999,VOIX À TOUS LES ÉTAGES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yNDA0MDYtRmVzdGl2YWwtTW91dlRvbkNob2V1ci1Tb2lyMi1BLTAtLUM5NzMxLUNhcm9saW5lLU1PVVJFQVVYLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/voix-a-tous-les-etages-montpellier-fr-3834999/,,
3834724,CENTRE DE MEDITATION RAJA YOGA - ESPACE SILENCE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9yZWdhcmQtYW1lLmpwZw==/image.jpg,MÉDITATION,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/centre-de-meditation-raja-yoga-espace-silence-montpellier-fr-3834724/,,
5097524,HIPPOCRATES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QdXJwbGUtYW5kLUdyZWVuLU5hdHVyYWwtV2F0ZXJjb2xvci1QYWdlLUJvcmRlci1MYW5kc2NhcGUtRG9jdW1lbnQtQTQtLTE0MDAteC0xNDAwLXB4LS0tMTQwMC14LTE0MDAtcHgtLS0xNDAwLXgtMTQwMC1weC0tLTE1MDAteC0xNTAwLXB4LS0tMTQwMC14LTE0MDAtcHgtLnBuZw==/image.jpg,CENTRE DE BIEN ÊTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/hippocrates-montpellier-fr-5097524/,,70 €
3835325,PATINOIRE VEGAPOLIS DE MONTPELLIER MÉDITERRANÉE MÉTROPOLE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QQVRJTk9JUkUtVkVHQVBPTElTLVRTRi1PVE0tMS5qcGc=/image.jpg,PATINOIRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/patinoire-vegapolis-de-montpellier-mediterranee-metropole-montpellier-fr-3835325/,,
3834807,TWIST AIR - SIMULATION DE CHUTE LIBRE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9UV0lTVEFJUi1PVE0tVFNGLTQuanBn/image.jpg,SIMULATEUR,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/twist-air-simulation-de-chute-libre-montpellier-fr-3834807/,,
3835336,THÉÂTRE JEAN-VILAR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDgwNS0yNTYtYXRlbGllcnRoZWF0cmUtMS5qcGc=/image.jpg,THÉÂTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/theatre-jean-vilar-montpellier-fr-3835336/,,
4941844,NATYAMANDIR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Db3B5LW9mLUlNOUE3NDE5LmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/natyamandir-montpellier-fr-4941844/,,
4308419,LE BAIN D'ÉPICES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xLTcxLnBuZw==/image.jpg,CENTRE DE BIEN ÊTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-bain-depices-montpellier-fr-4308419/,,
4628346,NEZ'BULLEUSE_NATHALIE GONDEAU,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDIzMDUxMS0wOTEwMzMuanBn/image.jpg,ACTIVITÉS CULTURELLES,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/nezbulleuse_nathalie-gondeau-lattes-fr-4628346/,,
3835011,ILOT DES ARTS ATELIERS & STAGES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BdGVsaWVyLUJyb2RlcmllLS0yLS0yLmpwZw==/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/ilot-des-arts-ateliers-stages-montpellier-fr-3835011/,,
3835191,PLACE JEAN JAURÈS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9wbGFjZWplYW5qYXVyZXMtT1RDM00tTS5yZW1pZ25vbjItY29waWUuanBn/image.jpg,BÂTIMENTS CIVILS,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/place-jean-jaures-montpellier-fr-3835191/,,Gratuit
3835030,L’EQUICOACHING BY BIAR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8tTUctODc0Mi5qcGc=/image.jpg,ACTIVITÉS ÉQUESTRES,, Lavérune,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/lequicoaching-by-biar-laverune-fr-3835030/,,
5131995,VALFANTASY - ARTISTE PEINTRE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QaWMtY29xdWVsaWNvdHMucG5n/image.jpg,ACTIVITÉS CULTURELLES,, Les Matelles,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/valfantasy-artiste-peintre-les-matelles-fr-5131995/,,
3835327,THÉÂTRE JACQUES COEUR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9USEVBVFJFSkFDUVVFUy1DT0VVUi1PVE0tMS5qcGc=/image.jpg,THÉÂTRE,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/theatre-jacques-coeur-lattes-fr-3835327/,,
3834922,MUSEE DES MOULAGES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9NVVNFRURFU01PVUxBR0VTLU9UTS03LmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-des-moulages-montpellier-fr-3834922/,,
3834951,THEATRE JEAN-CLAUDE CARRIERE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9USEVBVFJFSkVBTkNMQVVERUNBUlJJRVJFLU9UTS0xLkpQRy5qcGc=/image.jpg,THÉÂTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/theatre-jean-claude-carriere-montpellier-fr-3834951/,,
